Species 1,Species 2,Dist,Std. Err
PX683084.1,FJ639773.1,0.0784129113,0.0119274501
PX683079.1,FJ639773.1,0.0734762421,0.0100103407
PX683071.1,FJ639773.1,0.0736354237,0.0100290815
PX683067.1,FJ639773.1,0.0767680100,0.0117530179
PX492106.1,FJ639773.1,0.0196146175,0.0043323206
PX368925.1,FJ639773.1,0.0794392377,0.0105059918
PX297388.1,FJ639773.1,0.0385598024,0.0065475634
PV789651.1,FJ639773.1,0.1147090517,0.0134895874
PV344375.1,FJ639773.1,0.0685606874,0.0095349904
PV344355.1,FJ639773.1,0.1069932735,0.0127591624
PV344354.1,FJ639773.1,0.1056296353,0.0126810330
PP128486.1,FJ639773.1,0.0562385063,0.0084383223
PV138436.1,FJ639773.1,0.1103308420,0.0130993016
PQ667806.1,FJ639773.1,0.0196146175,0.0042882751
PQ555702.1,FJ639773.1,0.0612304308,0.0089936841
PP586203.1,FJ639773.1,0.1007517805,0.0122303697
PQ357326.1,FJ639773.1,0.0846898539,0.0106221953
ON799403.1,FJ639773.1,0.1023412589,0.0123092632
ON799402.1,FJ639773.1,0.1040061404,0.0127186488
ON123668.1,FJ639773.1,0.1063877117,0.0128997803
OL314747.1,FJ639773.1,0.0792927772,0.0105263676
OL314746.1,FJ639773.1,0.0721027814,0.0099877073
OL314745.1,FJ639773.1,0.0781806790,0.0104591797
OL314744.1,FJ639773.1,0.0781806790,0.0105109690
OL314743.1,FJ639773.1,0.0805540884,0.0106707732
OL314742.1,FJ639773.1,0.0696503324,0.0097079469
OL314741.1,FJ639773.1,0.0792927772,0.0105779412
OL314740.1,FJ639773.1,0.0819729333,0.0104554010
OL314739.1,FJ639773.1,0.0780369619,0.0104532011
OL314738.1,FJ639773.1,0.0743021346,0.0101565895
OL314737.1,FJ639773.1,0.0707431252,0.0098934986
OL314736.1,FJ639773.1,0.0670959397,0.0095991664
OL314735.1,FJ639773.1,0.0719693454,0.0099292251
OP411002.1,FJ639773.1,0.0745765097,0.0101552250
OP411001.1,FJ639773.1,0.0649291050,0.0092014936
OP411000.1,FJ639773.1,0.1103308420,0.0131087115
OP410999.1,FJ639773.1,0.0613437358,0.0089909190
ON908246.1,FJ639773.1,0.0974133654,0.0121634804
ON908242.1,FJ639773.1,0.1046381047,0.0126149117
ON908241.1,FJ639773.1,0.1019293184,0.0124064727
ON908240.1,FJ639773.1,0.1027461331,0.0124489515
ON908239.1,FJ639773.1,0.0758214404,0.0101533190
MZ215848.1,FJ639773.1,0.3878301832,0.0324743916
OK469362.1,FJ639773.1,0.0541141953,0.0081413375
OK469361.1,FJ639773.1,0.0508562509,0.0077770912
OK469360.1,FJ639773.1,0.0247189579,0.0048933896
OK469359.1,FJ639773.1,0.0226973709,0.0046846839
OK469358.1,FJ639773.1,0.0853439512,0.0112360802
OK605771.1,FJ639773.1,0.0989032722,0.0123460328
OK605770.1,FJ639773.1,0.0086428780,0.0030146039
OK605769.1,FJ639773.1,0.0853439512,0.0108831467
OK605767.1,FJ639773.1,0.0353011700,0.0061815117
MW192825.1,FJ639773.1,0.1101301455,0.0131571986
MW793460.1,FJ639773.1,0.0310173377,0.0057543612
MW793459.1,FJ639773.1,0.0320288789,0.0058273893
MN192436.1,FJ639773.1,0.0310710523,0.0058109319
MN018398.1,FJ639773.1,0.1114453102,0.0129857498
MN018397.1,FJ639773.1,0.1027461331,0.0123065667
MN018396.1,FJ639773.1,0.0762548263,0.0101864620
MN018395.1,FJ639773.1,0.1029208491,0.0125262561
MN018394.1,FJ639773.1,0.1278988892,0.0144293108
MN018393.1,FJ639773.1,0.0730679477,0.0098792204
MN018392.1,FJ639773.1,0.1091792426,0.0131438995
MN018391.1,FJ639773.1,0.1017507481,0.0125800459
MN018390.1,FJ639773.1,0.0964179803,0.0117119562
MH891769.1,FJ639773.1,0.1117228066,0.0131316183
NC 002640.1,FJ639773.1,0.0216606295,0.0045902939
MK514144.1,FJ639773.1,0.0186294373,0.0044631062
MK506266.1,FJ639773.1,0.0804081055,0.0104355414
MH823210.1,FJ639773.1,0.0730679477,0.0096961403
MH888334.1,FJ639773.1,0.0660109610,0.0090611249
MG601754.1,FJ639773.1,0.0989032722,0.0121153000
KY451945.1,FJ639773.1,0.1017507481,0.0125331061
KP188564.1,FJ639773.1,0.0206714276,0.0047694829
KP188561.1,FJ639773.1,0.0227295762,0.0049840692
KP188559.1,FJ639773.1,0.0196531684,0.0046160058
KT794007.1,FJ639773.1,0.0206714276,0.0047686386
KT276273.1,FJ639773.1,0.0321376931,0.0059746504
KJ160504.1,FJ639773.1,0.0225871017,0.0046700785
KF955510.1,FJ639773.1,0.0967545059,0.0120737344
JQ513345.1,FJ639773.1,0.1020819564,0.0122688368
JQ513344.1,FJ639773.1,0.0205652325,0.0044902030
JQ513343.1,FJ639773.1,0.0154949224,0.0038713774
JQ513342.1,FJ639773.1,0.0145763805,0.0037696596
JQ513341.1,FJ639773.1,0.0135527227,0.0036892862
JQ513340.1,FJ639773.1,0.0125611949,0.0035040519
JQ513339.1,FJ639773.1,0.0175333969,0.0042081360
JQ513337.1,FJ639773.1,0.0236475274,0.0049826240
JQ513336.1,FJ639773.1,0.0246806742,0.0050850556
JQ513335.1,FJ639773.1,0.0206026127,0.0046175458
JQ513334.1,FJ639773.1,0.0226526583,0.0048836421
JQ513333.1,FJ639773.1,0.0115888682,0.0033736842
JQ513332.1,FJ639773.1,0.0145297562,0.0038543970
JQ513330.1,FJ639773.1,0.0135527227,0.0036670726
JN819409.1,FJ639773.1,0.0116070067,0.0033618777
JN819406.1,FJ639773.1,0.0125611949,0.0035197077
GQ868585.1,FJ639773.1,0.0106193108,0.0032173283
GQ868584.1,FJ639773.1,0.0067064063,0.0026091845
GQ868582.1,FJ639773.1,0.0165755703,0.0040609838
GQ868579.1,FJ639773.1,0.0145692474,0.0037632034
GQ868645.1,FJ639773.1,0.0135939168,0.0036749326
GQ868644.1,FJ639773.1,0.0145931759,0.0038097199
GQ252675.1,FJ639773.1,0.0268469847,0.0051495833
GQ199885.1,FJ639773.1,0.0145931759,0.0038261545
GQ199884.1,FJ639773.1,0.0155963345,0.0039084812
GQ199883.1,FJ639773.1,0.0145931759,0.0037803706
GQ199882.1,FJ639773.1,0.0135939168,0.0036716685
GQ199881.1,FJ639773.1,0.0155963345,0.0039047372
GQ199880.1,FJ639773.1,0.0289505703,0.0053951640
GQ199879.1,FJ639773.1,0.0278966781,0.0052989780
GQ199876.1,FJ639773.1,0.0096210906,0.0030824081
FJ882601.1,FJ639773.1,0.0185976292,0.0042940326
FJ882600.1,FJ639773.1,0.0195836254,0.0045333444
FJ882599.1,FJ639773.1,0.0206026127,0.0046015979
FJ882597.1,FJ639773.1,0.0155963345,0.0039102076
FJ882596.1,FJ639773.1,0.0166034156,0.0040788708
FJ882595.1,FJ639773.1,0.0145931759,0.0037825534
FJ882592.1,FJ639773.1,0.0086553265,0.0029621901
FJ882588.1,FJ639773.1,0.0116070067,0.0034506732
FJ882587.1,FJ639773.1,0.0125985346,0.0035784352
FJ882585.1,FJ639773.1,0.0096354248,0.0030844975
FJ882584.1,FJ639773.1,0.0096354248,0.0031064181
FJ882582.1,FJ639773.1,0.0106193108,0.0032815483
FJ882580.1,FJ639773.1,0.0106193108,0.0032187418
FJ850095.1,FJ639773.1,0.0057375412,0.0023143494
FJ850059.1,FJ639773.1,0.0145481050,0.0036697963
FJ850057.1,FJ639773.1,0.0278966781,0.0053083350
PZ049732.1,FJ639764.1,0.0780369619,0.0099688072
PX480447.1,FJ639764.1,0.0748636138,0.0102918082
PX480446.1,FJ639764.1,0.0723791418,0.0100695441
PX480445.1,FJ639764.1,0.0736186831,0.0099624932
PX480444.1,FJ639764.1,0.0711449548,0.0100311165
PX480443.1,FJ639764.1,0.0758214404,0.0105569428
PX480442.1,FJ639764.1,0.0711449548,0.0100143945
PX480441.1,FJ639764.1,0.0723791418,0.0100494341
PX480440.1,FJ639764.1,0.0736186831,0.0101035846
PX480439.1,FJ639764.1,0.0674741755,0.0096345423
PX480438.1,FJ639764.1,0.0660109610,0.0095833052
PX480437.1,FJ639764.1,0.0711449548,0.0100623475
PX683084.1,FJ639764.1,0.0836168250,0.0125492167
PX683079.1,FJ639764.1,0.0748636138,0.0102459287
PX683071.1,FJ639764.1,0.0750264550,0.0102658259
PX683067.1,FJ639764.1,0.0819385254,0.0123761359
PX492106.1,FJ639764.1,0.0166034156,0.0040737654
PX368925.1,FJ639764.1,0.0783276109,0.0103267888
PX297388.1,FJ639764.1,0.0353635258,0.0063079101
PV789651.1,FJ639764.1,0.1121209381,0.0132620386
PV344375.1,FJ639764.1,0.0723791418,0.0098742668
PV344355.1,FJ639764.1,0.1071806961,0.0126134119
PV344354.1,FJ639764.1,0.1058139535,0.0125400178
PP128486.1,FJ639764.1,0.0528735632,0.0081343255
PV138436.1,FJ639764.1,0.1119301968,0.0130564770
PQ667806.1,FJ639764.1,0.0145931759,0.0038093771
PQ555702.1,FJ639764.1,0.0625337787,0.0092208617
PP586203.1,FJ639764.1,0.1009096180,0.0120349464
PQ357326.1,FJ639764.1,0.0861461794,0.0109839373
ON799403.1,FJ639764.1,0.1038885668,0.0121840249
ON799402.1,FJ639764.1,0.1055715663,0.0126485635
ON123668.1,FJ639764.1,0.1079651470,0.0126947629
OL314747.1,FJ639764.1,0.0807033104,0.0108376200
OL314746.1,FJ639764.1,0.0734762421,0.0102024045
OL314745.1,FJ639764.1,0.0770717956,0.0105026031
OL314744.1,FJ639764.1,0.0770717956,0.0106006375
OL314743.1,FJ639764.1,0.0794392377,0.0107312123
OL314742.1,FJ639764.1,0.0710078595,0.0099917169
OL314741.1,FJ639764.1,0.0781806790,0.0106383553
OL314740.1,FJ639764.1,0.0783276109,0.0102926145
OL314739.1,FJ639764.1,0.0769275982,0.0105109675
OL314738.1,FJ639764.1,0.0732008682,0.0103537891
OL314737.1,FJ639764.1,0.0721027814,0.0101784717
OL314736.1,FJ639764.1,0.0684320021,0.0098696790
OL314735.1,FJ639764.1,0.0733369684,0.0102348231
OP411002.1,FJ639764.1,0.0759661122,0.0104095827
OP411001.1,FJ639764.1,0.0638503571,0.0091969186
OP411000.1,FJ639764.1,0.1119301968,0.0129783102
OP410999.1,FJ639764.1,0.0626526980,0.0092637101
ON908246.1,FJ639764.1,0.0975760771,0.0120004130
ON908242.1,FJ639764.1,0.1021113227,0.0123746979
ON908241.1,FJ639764.1,0.0994208494,0.0120770307
ON908240.1,FJ639764.1,0.1029208491,0.0122980786
ON908239.1,FJ639764.1,0.0772191930,0.0103999335
MZ215848.1,FJ639764.1,0.3737524950,0.0315403311
OK469362.1,FJ639764.1,0.0507649458,0.0078498178
OK469361.1,FJ639764.1,0.0498071192,0.0078237850
OK469360.1,FJ639764.1,0.0216606295,0.0046900930
OK469359.1,FJ639764.1,0.0196531684,0.0044457146
OK469358.1,FJ639764.1,0.0854978447,0.0110353203
OK605771.1,FJ639764.1,0.0964179803,0.0120316520
OK605770.1,FJ639764.1,0.0176144421,0.0042523186
OK605769.1,FJ639764.1,0.0867843395,0.0108497363
OK605767.1,FJ639764.1,0.0321376931,0.0060418397
MW192825.1,FJ639764.1,0.1089452480,0.0127313084
MW793460.1,FJ639764.1,0.0278966781,0.0056134411
MW793459.1,FJ639764.1,0.0289010989,0.0057113721
MN192436.1,FJ639764.1,0.0300631496,0.0055773990
MN018398.1,FJ639764.1,0.1102554908,0.0126959348
MN018397.1,FJ639764.1,0.1029208491,0.0123003145
MN018396.1,FJ639764.1,0.0788728009,0.0105660687
MN018395.1,FJ639764.1,0.1004085481,0.0122316469
MN018394.1,FJ639764.1,0.1252271351,0.0141096891
MN018393.1,FJ639764.1,0.0756799596,0.0103400019
MN018392.1,FJ639764.1,0.1066288973,0.0127966041
MN018391.1,FJ639764.1,0.1019293184,0.0124438645
MN018390.1,FJ639764.1,0.0979117415,0.0117007128
MH891769.1,FJ639764.1,0.1133317999,0.0130443824
NC 002640.1,FJ639764.1,0.0186294373,0.0043464412
MK514144.1,FJ639764.1,0.0301204819,0.0057239077
MK506266.1,FJ639764.1,0.0767866067,0.0098671692
MH823210.1,FJ639764.1,0.0719693454,0.0097259502
MH888334.1,FJ639764.1,0.0673449701,0.0093216818
MG601754.1,FJ639764.1,0.0990723805,0.0120102342
KY451945.1,FJ639764.1,0.0992449082,0.0121606936
KP188564.1,FJ639764.1,0.0322580645,0.0060069061
KP188561.1,FJ639764.1,0.0344129555,0.0061512377
KP188559.1,FJ639764.1,0.0311902902,0.0058417592
KT794007.1,FJ639764.1,0.0322580645,0.0059674435
KT276273.1,FJ639764.1,0.0311276496,0.0056173803
KJ160504.1,FJ639764.1,0.0175333969,0.0042007164
KF955510.1,FJ639764.1,0.0942793942,0.0117581516
JQ513345.1,FJ639764.1,0.0995824230,0.0119306201
JQ513344.1,FJ639764.1,0.0342008352,0.0059678402
JQ513343.1,FJ639764.1,0.0288107951,0.0054570856
JQ513342.1,FJ639764.1,0.0279523810,0.0053969912
JQ513341.1,FJ639764.1,0.0226897008,0.0048380962
JQ513340.1,FJ639764.1,0.0216606295,0.0047202621
JQ513339.1,FJ639764.1,0.0310173377,0.0057303033
JQ513337.1,FJ639764.1,0.0206026127,0.0044612605
JQ513336.1,FJ639764.1,0.0216256158,0.0046136462
JQ513335.1,FJ639764.1,0.0175846212,0.0041419816
JQ513334.1,FJ639764.1,0.0196146175,0.0043481074
JQ513333.1,FJ639764.1,0.0206714276,0.0045873985
JQ513332.1,FJ639764.1,0.0236837643,0.0049528164
JQ513330.1,FJ639764.1,0.0226897008,0.0047995849
JN819409.1,FJ639764.1,0.0106382979,0.0032812391
JN819406.1,FJ639764.1,0.0237228476,0.0048814633
GQ868585.1,FJ639764.1,0.0238095238,0.0049862137
GQ868584.1,FJ639764.1,0.0136186770,0.0037073483
GQ868582.1,FJ639764.1,0.0155963345,0.0039397124
GQ868579.1,FJ639764.1,0.0135939168,0.0035888326
GQ868645.1,FJ639764.1,0.0269461078,0.0053572641
GQ868644.1,FJ639764.1,0.0258964143,0.0052515054
GQ252675.1,FJ639764.1,0.0237647698,0.0048970430
GQ199885.1,FJ639764.1,0.0116279070,0.0033424429
GQ199884.1,FJ639764.1,0.0126213592,0.0034891719
GQ199883.1,FJ639764.1,0.0116279070,0.0033505283
GQ199882.1,FJ639764.1,0.0106382979,0.0031726443
GQ199881.1,FJ639764.1,0.0126213592,0.0034471059
GQ199880.1,FJ639764.1,0.0258475176,0.0051449790
GQ199879.1,FJ639764.1,0.0248040755,0.0050456274
GQ199876.1,FJ639764.1,0.0206714276,0.0045660051
FJ882601.1,FJ639764.1,0.0155963345,0.0038556847
FJ882600.1,FJ639764.1,0.0165755703,0.0040608284
FJ882599.1,FJ639764.1,0.0175846212,0.0041323517
FJ882597.1,FJ639764.1,0.0126213592,0.0034926455
FJ882596.1,FJ639764.1,0.0136186770,0.0035991452
FJ882595.1,FJ639764.1,0.0116279070,0.0033279551
FJ882592.1,FJ639764.1,0.0196850394,0.0044587868
FJ882588.1,FJ639764.1,0.0227722772,0.0048394260
FJ882587.1,FJ639764.1,0.0238095238,0.0049753354
FJ882585.1,FJ639764.1,0.0186640472,0.0043227984
FJ882584.1,FJ639764.1,0.0186640472,0.0043474175
FJ882582.1,FJ639764.1,0.0217391304,0.0046766006
FJ882580.1,FJ639764.1,0.0217391304,0.0046659716
FJ850095.1,FJ639764.1,0.0126213592,0.0035061115
FJ850059.1,FJ639764.1,0.0135719296,0.0036839629
FJ850057.1,FJ639764.1,0.0248040755,0.0050844669
FJ639773.1,FJ639764.1,0.0145931759,0.0037703284
PZ049732.1,FJ639748.1,0.0767866067,0.0100569079
PX480447.1,FJ639748.1,0.0736186831,0.0099983268
PX480446.1,FJ639748.1,0.0711449548,0.0099089174
PX480445.1,FJ639748.1,0.0723791418,0.0097297607
PX480444.1,FJ639748.1,0.0699160876,0.0097979841
PX480443.1,FJ639748.1,0.0745765097,0.0102447093
PX480442.1,FJ639748.1,0.0699160876,0.0097926382
PX480441.1,FJ639748.1,0.0711449548,0.0098020739
PX480440.1,FJ639748.1,0.0723791418,0.0098570700
PX480439.1,FJ639748.1,0.0662610628,0.0094354003
PX480438.1,FJ639748.1,0.0648081837,0.0093393803
PX480437.1,FJ639748.1,0.0699160876,0.0098333699
PX683084.1,FJ639748.1,0.0802698713,0.0121377861
PX683079.1,FJ639748.1,0.0761139690,0.0102428275
PX683071.1,FJ639748.1,0.0762798919,0.0102620875
PX683067.1,FJ639748.1,0.0786107796,0.0119504228
PX492106.1,FJ639748.1,0.0155963345,0.0037811936
PX368925.1,FJ639748.1,0.0821281772,0.0107521671
PX297388.1,FJ639748.1,0.0342839037,0.0061628856
PV789651.1,FJ639748.1,0.1093623931,0.0130203844
PV344375.1,FJ639748.1,0.0711449548,0.0097988485
PV344355.1,FJ639748.1,0.1044534093,0.0124087267
PV344354.1,FJ639748.1,0.1030990214,0.0123375003
PP128486.1,FJ639748.1,0.0517301121,0.0079560683
PV138436.1,FJ639748.1,0.1050178540,0.0125757466
PQ667806.1,FJ639748.1,0.0155963345,0.0039514393
PQ555702.1,FJ639748.1,0.0637288909,0.0092593380
PP586203.1,FJ639748.1,0.1009096180,0.0121503154
PQ357326.1,FJ639748.1,0.0797418244,0.0104105632
ON799403.1,FJ639748.1,0.0971445292,0.0117803994
ON799402.1,FJ639748.1,0.0987725349,0.0121966301
ON123668.1,FJ639748.1,0.1011312217,0.0122819023
OL314747.1,FJ639748.1,0.0819729333,0.0107939382
OL314746.1,FJ639748.1,0.0747184737,0.0102031738
OL314745.1,FJ639748.1,0.0758214404,0.0103836935
OL314744.1,FJ639748.1,0.0758214404,0.0104089401
OL314743.1,FJ639748.1,0.0781806790,0.0105895688
OL314742.1,FJ639748.1,0.0722393822,0.0099619155
OL314741.1,FJ639748.1,0.0769275982,0.0104952306
OL314740.1,FJ639748.1,0.0745765097,0.0099493935
OL314739.1,FJ639748.1,0.0756799596,0.0103833551
OL314738.1,FJ639748.1,0.0769275982,0.0104205089
OL314737.1,FJ639748.1,0.0733369684,0.0101496540
OL314736.1,FJ639748.1,0.0696503324,0.0098511457
OL314735.1,FJ639748.1,0.0745765097,0.0102134288
OP411002.1,FJ639748.1,0.0772191930,0.0104183746
OP411001.1,FJ639748.1,0.0650531344,0.0092433704
OP411000.1,FJ639748.1,0.1050178540,0.0124814146
OP410999.1,FJ639748.1,0.0638503571,0.0093178828
ON908246.1,FJ639748.1,0.0975760771,0.0119977884
ON908242.1,FJ639748.1,0.0994208494,0.0122726908
ON908241.1,FJ639748.1,0.0967545059,0.0120068892
ON908240.1,FJ639748.1,0.1029208491,0.0123236239
ON908239.1,FJ639748.1,0.0784777518,0.0104043872
MZ215848.1,FJ639748.1,0.3857649443,0.0322771293
OK469362.1,FJ639748.1,0.0496262393,0.0077090086
OK469361.1,FJ639748.1,0.0464051158,0.0074279697
OK469360.1,FJ639748.1,0.0206356097,0.0043988881
OK469359.1,FJ639748.1,0.0186341098,0.0041461422
OK469358.1,FJ639748.1,0.0804081055,0.0107315615
OK605771.1,FJ639748.1,0.0911798071,0.0116405155
OK605770.1,FJ639748.1,0.0186294373,0.0044285352
OK605769.1,FJ639748.1,0.0804081055,0.0105416033
OK605767.1,FJ639748.1,0.0310710523,0.0057264469
MW192825.1,FJ639748.1,0.1048262548,0.0124354244
MW793460.1,FJ639748.1,0.0268469847,0.0053199537
MW793459.1,FJ639748.1,0.0278493092,0.0054475261
MN192436.1,FJ639748.1,0.0311276496,0.0057957222
MN018398.1,FJ639748.1,0.1047561163,0.0123297710
MN018397.1,FJ639748.1,0.1002364389,0.0120221898
MN018396.1,FJ639748.1,0.0763829308,0.0102058532
MN018395.1,FJ639748.1,0.0950996678,0.0117373680
MN018394.1,FJ639748.1,0.1223715220,0.0139300111
MN018393.1,FJ639748.1,0.0732008682,0.0099957614
MN018392.1,FJ639748.1,0.1012357008,0.0123418583
MN018391.1,FJ639748.1,0.1019293184,0.0124707469
MN018390.1,FJ639748.1,0.0939479115,0.0113757818
MH891769.1,FJ639748.1,0.1063877117,0.0125197660
NC 002640.1,FJ639748.1,0.0176144421,0.0040238347
MK514144.1,FJ639748.1,0.0290581162,0.0056380279
MK506266.1,FJ639748.1,0.0755416760,0.0099595515
MH823210.1,FJ639748.1,0.0707431252,0.0096619180
MH888334.1,FJ639748.1,0.0685606874,0.0094064752
MG601754.1,FJ639748.1,0.0964179803,0.0118039209
KY451945.1,FJ639748.1,0.0965845465,0.0119598089
KP188564.1,FJ639748.1,0.0311871227,0.0060431606
KP188561.1,FJ639748.1,0.0333333333,0.0060941078
KP188559.1,FJ639748.1,0.0301235264,0.0057729390
KT794007.1,FJ639748.1,0.0290581162,0.0055334614
KT276273.1,FJ639748.1,0.0321964377,0.0058516538
KJ160504.1,FJ639748.1,0.0185424478,0.0043569311
KF955510.1,FJ639748.1,0.0890528681,0.0114902285
JQ513345.1,FJ639748.1,0.0917424398,0.0114910346
JQ513344.1,FJ639748.1,0.0331287494,0.0059460992
JQ513343.1,FJ639748.1,0.0277631917,0.0054789993
JQ513342.1,FJ639748.1,0.0269004847,0.0053808838
JQ513341.1,FJ639748.1,0.0258014650,0.0052577903
JQ513340.1,FJ639748.1,0.0247600942,0.0050672271
JQ513339.1,FJ639748.1,0.0299571000,0.0057048221
JQ513337.1,FJ639748.1,0.0216256158,0.0047291146
JQ513336.1,FJ639748.1,0.0226526583,0.0048776554
JQ513335.1,FJ639748.1,0.0185976292,0.0043753128
JQ513334.1,FJ639748.1,0.0185976292,0.0044354789
JQ513333.1,FJ639748.1,0.0237647698,0.0049646837
JQ513332.1,FJ639748.1,0.0268017058,0.0053675871
JQ513330.1,FJ639748.1,0.0258014650,0.0052219217
JN819409.1,FJ639748.1,0.0116279070,0.0033850056
JN819406.1,FJ639748.1,0.0247600942,0.0051301068
GQ868585.1,FJ639748.1,0.0248508946,0.0051402831
GQ868584.1,FJ639748.1,0.0146198830,0.0038155554
GQ868582.1,FJ639748.1,0.0125985346,0.0036039056
GQ868579.1,FJ639748.1,0.0106193108,0.0031961726
GQ868645.1,FJ639748.1,0.0258964143,0.0053132825
GQ868644.1,FJ639748.1,0.0248508946,0.0051802918
GQ252675.1,FJ639748.1,0.0248040755,0.0049009700
GQ199885.1,FJ639748.1,0.0126213592,0.0035124272
GQ199884.1,FJ639748.1,0.0136186770,0.0036418418
GQ199883.1,FJ639748.1,0.0126213592,0.0035187592
GQ199882.1,FJ639748.1,0.0116279070,0.0033704534
GQ199881.1,FJ639748.1,0.0136186770,0.0036299016
GQ199880.1,FJ639748.1,0.0268951211,0.0051217553
GQ199879.1,FJ639748.1,0.0258475176,0.0050307517
GQ199876.1,FJ639748.1,0.0216984702,0.0047625131
FJ882601.1,FJ639748.1,0.0166034156,0.0040841064
FJ882600.1,FJ639748.1,0.0175846212,0.0042008950
FJ882599.1,FJ639748.1,0.0185976292,0.0042706243
FJ882597.1,FJ639748.1,0.0136186770,0.0036884326
FJ882596.1,FJ639748.1,0.0146198830,0.0037953003
FJ882595.1,FJ639748.1,0.0126213592,0.0034962155
FJ882592.1,FJ639748.1,0.0207100592,0.0046504124
FJ882588.1,FJ639748.1,0.0238095238,0.0050186260
FJ882587.1,FJ639748.1,0.0248508946,0.0051481440
FJ882585.1,FJ639748.1,0.0196850394,0.0045024446
FJ882584.1,FJ639748.1,0.0217391304,0.0047713370
FJ882582.1,FJ639748.1,0.0227722772,0.0048675288
FJ882580.1,FJ639748.1,0.0227722772,0.0048958140
FJ850095.1,FJ639748.1,0.0136186770,0.0037057319
FJ850059.1,FJ639748.1,0.0145692474,0.0038033801
FJ850057.1,FJ639748.1,0.0258475176,0.0050667026
FJ639773.1,FJ639748.1,0.0155963345,0.0039853718
FJ639764.1,FJ639748.1,0.0146198830,0.0039106358
PZ049732.1,FJ639745.1,0.0743021346,0.0098531998
PX480447.1,FJ639745.1,0.0711449548,0.0098766485
PX480446.1,FJ639745.1,0.0686925058,0.0097453819
PX480445.1,FJ639745.1,0.0699160876,0.0096084436
PX480444.1,FJ639745.1,0.0674741755,0.0096574046
PX480443.1,FJ639745.1,0.0721027814,0.0101359450
PX480442.1,FJ639745.1,0.0674741755,0.0096670527
PX480441.1,FJ639745.1,0.0686925058,0.0096756151
PX480440.1,FJ639745.1,0.0699160876,0.0097458436
PX480439.1,FJ639745.1,0.0638503571,0.0092732455
PX480438.1,FJ639745.1,0.0624179511,0.0092328470
PX480437.1,FJ639745.1,0.0674741755,0.0096714384
PX683084.1,FJ639745.1,0.0769611685,0.0118571179
PX683079.1,FJ639745.1,0.0736186831,0.0100803958
PX683071.1,FJ639745.1,0.0737784679,0.0100985935
PX683067.1,FJ639745.1,0.0753209569,0.0116749502
PX492106.1,FJ639745.1,0.0135939168,0.0035405590
PX368925.1,FJ639745.1,0.0795889221,0.0105913124
PX297388.1,FJ639745.1,0.0321376931,0.0059906994
PV789651.1,FJ639745.1,0.1066288973,0.0127169045
PV344375.1,FJ639745.1,0.0686925058,0.0096153913
PV344355.1,FJ639745.1,0.1017507481,0.0121645512
PV344354.1,FJ639745.1,0.1004085481,0.0120635289
PP128486.1,FJ639745.1,0.0494574142,0.0077824596
PV138436.1,FJ639745.1,0.1022967550,0.0123935768
PQ667806.1,FJ639745.1,0.0135939168,0.0036972296
PQ555702.1,FJ639745.1,0.0613437358,0.0091286697
PP586203.1,FJ639745.1,0.0982611595,0.0118790517
PQ357326.1,FJ639745.1,0.0797418244,0.0104286807
ON799403.1,FJ639745.1,0.0944892061,0.0115959873
ON799402.1,FJ639745.1,0.0960957508,0.0120126563
ON123668.1,FJ639745.1,0.0984407484,0.0120930846
OL314747.1,FJ639745.1,0.0794392377,0.0106714103
OL314746.1,FJ639745.1,0.0722393822,0.0100551594
OL314745.1,FJ639745.1,0.0758214404,0.0104176305
OL314744.1,FJ639745.1,0.0758214404,0.0104650216
OL314743.1,FJ639745.1,0.0781806790,0.0106331894
OL314742.1,FJ639745.1,0.0697816392,0.0098428379
OL314741.1,FJ639745.1,0.0769275982,0.0105403102
OL314740.1,FJ639745.1,0.0745765097,0.0099833429
OL314739.1,FJ639745.1,0.0756799596,0.0104180139
OL314738.1,FJ639745.1,0.0744377280,0.0102994845
OL314737.1,FJ639745.1,0.0708739142,0.0100367188
OL314736.1,FJ639745.1,0.0672188895,0.0097419271
OL314735.1,FJ639745.1,0.0721027814,0.0100938440
OP411002.1,FJ639745.1,0.0747184737,0.0102594998
OP411001.1,FJ639745.1,0.0626526980,0.0091081768
OP411000.1,FJ639745.1,0.1022967550,0.0123100867
OP410999.1,FJ639745.1,0.0614601245,0.0091426993
ON908246.1,FJ639745.1,0.0949394422,0.0117642771
ON908242.1,FJ639745.1,0.0967545059,0.0119975202
ON908241.1,FJ639745.1,0.0941119691,0.0117449504
ON908240.1,FJ639745.1,0.1002364389,0.0120652722
ON908239.1,FJ639745.1,0.0759661122,0.0102317210
MZ215848.1,FJ639745.1,0.3857649443,0.0322632332
